ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1483T4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1484S4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1484W4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1484T4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1485S4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1485W4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1485T4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,Single product class,Available,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,324,Single,"Germany,Czech Republic",True,,,IEC,G4220,AS/NZS 2007.1:2005,3.04532120108,3.0,0.0,0.81,Energy save,142.0,"Australia,New Zealand",0.1,69657,Approved,13.97,Built-in,True,,2017-12-21,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,324,Single,"Germany,Czech Republic",True,,,IEC,G4220i,AS/NZS 2007.1:2005,3.04532120108,3.0,0.0,0.81,Energy save,142.0,"Australia,New Zealand",0.1,69657,Approved,13.97,Built-in,True,,2017-12-21,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MIELE,14,324,Single,"Germany,Czech Republic",True,,,IEC,G4220U,AS/NZS 2007.1:2005,3.04532120108,3.0,0.0,0.81,Energy save,142.0,"Australia,New Zealand",0.1,69657,Approved,13.97,Built-in,True,,2017-12-21,,Single product class,Unavailable,http://www.miele.com.au/,http://www.miele.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,268,Single,"Germany,Turkey",True,,,IEC,SMU50E65AU,AS/NZS 2007.1:2005,3.57733652345,3.5,0.0,0.124,Normal 45,134.0,"Australia,Fiji,New Zealand",0.124,72295,Approved,13.47,Built-in,False,,2018-06-20,,Single product class,Available,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Everdure,6,191,Single,China,False,,,IEC,DWC065WE,AS/NZS 2007.1:2005,2.15143230291,2.0,0.0,2.25,Normal,107.55,"Australia,Fiji,New Zealand",1.89,80909,Approved,8.7,On Bench,False,,2019-06-04,,Single product class,Available,,http://everdure.com/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Everdure,6,191,Single,China,False,,,IEC,DWC065PS,AS/NZS 2007.1:2005,2.15143230291,2.0,0.0,2.25,Normal,107.55,"Australia,Fiji,New Zealand",1.89,80909,Approved,8.7,On Bench,False,,2019-06-04,,Single product class,Available,,http://everdure.com/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,RANKARENA,12,274,Single,"China,China,China",True,600.0,850.0,IEC,W60A1A401B,AS/NZS 2007.1:2005,3.08307190324,3.0,0.688,0.3,Normal,112.0,"Australia,Fiji,New Zealand",0.0,74234,Approved,11.5,Freestanding,False,600.0,2019-04-15,,Single product class,Unavailable,http://www.crossmarkasia.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,RANKARENA,12,274,Single,"China,China,China",True,600.0,850.0,IEC,W60A1A401B,AS/NZS 2007.1:2005,3.08307190324,3.0,0.688,0.3,Normal,112.0,"Australia,Fiji,New Zealand",0.0,74234,Approved,11.5,Freestanding,False,600.0,2019-04-15,,Single product class,Unavailable,http://www.crossmarkasia.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,RANKARENA,12,274,Single,"China,China,China",True,600.0,850.0,IEC,W60A1A401B,AS/NZS 2007.1:2005,3.08307190324,3.0,0.688,0.3,Normal,112.0,"Australia,Fiji,New Zealand",0.0,74234,Approved,11.5,Freestanding,False,600.0,2019-04-15,,Single product class,Unavailable,http://www.crossmarkasia.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Westinghouse,13,273,Single,Italy,True,575.0,820.0,IEC,WSF6605XR,AS/NZS 2007.1:2005,3.31773660369,3.0,0.0,1.8,Normal Eco,110.0,"Australia,New Zealand",0.5,66828,Approved,11.4,Freestanding,False,596.0,2017-07-23,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Westinghouse,13,273,Single,Italy,True,575.0,820.0,IEC,WSF6605WR,AS/NZS 2007.1:2005,3.31773660369,3.0,0.0,1.8,Normal Eco,110.0,"Australia,New Zealand",0.5,66828,Approved,11.4,Freestanding,False,596.0,2017-07-23,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BEKO,14,312,Single,Turkey,True,,,IEC,DDN 5838  *,AS/NZS 2007.1:2005,3.15113274917,3.0,0.00012,1.07,ECO 45°C,151.22,"Australia,New Zealand",0.1,66572,Approved,11.2,Built-in,False,,2017-07-02,,Single product class,Unavailable,http://www.beko.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,FISHER & PAYKEL,9,197,Single,Mexico,True,,,IEC,DD90SDFT*2,AS/NZS 2007.1:2005,3.20150552443,3.0,0.52,1.1,normal eco,146.0,"Australia,Fiji,New Zealand,Other",0.644,61485,Approved,9.35,Built-in,False,,2016-10-29,,Single product class,Available,http://www.fisherpaykel.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,EURO,14,320,Dual,China,True,550.0,815.0,IEC,EDS14INTD,AS/NZS 2007.1:2005,3.08014988812,3.0,0.0,0.0,Normal,160.0,"Australia,Fiji,New Zealand",0.24,80086,Approved,13.6,Freestanding,False,598.0,2019-04-15,,Single product class,Unavailable,http://www.euroappliances.com.au/,http://www.euroappliances.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,HIGHLANDER,12,274,Single,China,True,600.0,850.0,IEC,W60A1A401B,AS/NZS 2007.1:2005,3.08307190324,3.0,0.0,0.22,Normal,112.0,"Australia,Fiji,New Zealand",0.022,74278,Approved,11.5,Freestanding,False,600.0,2019-04-22,,Single product class,Unavailable,http://www.crossmarkasia.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BEKO,14,312,Single,Turkey,True,,,IEC,DIN 5838  *,AS/NZS 2007.1:2005,3.15113274917,3.0,0.00012,1.07,ECO 45°C,151.22,"Australia,New Zealand",0.1,66570,Approved,11.2,Built-in,False,,2017-07-02,,Single product class,Unavailable,http://www.beko.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,268,Single,"Germany,Turkey",True,,,IEC,SMV50D00AU,AS/NZS 2007.1:2005,3.57733652345,3.5,0.124,0.124,Normal 45,134.0,"Australia,Fiji,New Zealand",0.124,80184,Approved,13.47,Built-in,False,,2019-04-10,,Single product class,Available,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,268,Single,"Germany,Turkey",True,,,IEC,SMI50D05AU,AS/NZS 2007.1:2005,3.57733652345,3.5,0.124,0.124,Normal 45,134.0,"Australia,Fiji,New Zealand",0.124,80184,Approved,13.47,Built-in,False,,2019-04-10,,Single product class,Available,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Stirling,14,290,Single,China,True,555.0,820.0,IEC,W60A1A401B-SS,AS/NZS 2007.1:2005,3.3561436872,3.0,0.83,0.34,Normal,108.0,"Australia,Fiji,New Zealand",0.0,78655,Approved,13.5,Built-in,False,596.0,2019-02-21,,Single product class,Unavailable,,http://www.tempoaustralia.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BEKO,14,328,Single,Turkey,True,,,IEC,DDN 5834 *,AS/NZS 2007.1:2005,3.01091987068,3.0,0.0,0.88,ECO 45°C,140.75,"Australia,New Zealand",0.54,63996,Approved,11.5,Built-in,False,,2017-03-01,,Single product class,Unavailable,http://www.beko.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,15,245,Single,Germany,True,,,IEC,SMU69U75AU,AS/NZS 2007.1:2005,4.02234014411,4.0,0.0,3.872,Eco 45,145.0,"Australia,Fiji",0.592,72262,Approved,12.39,Built-in,True,,2018-05-20,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,15,245,Single,Germany,True,,,IEC,SMS69T12AU,AS/NZS 2007.1:2005,4.02234014411,4.0,0.0,3.872,Eco 45,145.0,"Australia,Fiji",0.592,72262,Approved,12.39,Built-in,True,,2018-05-20,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,15,245,Single,Germany,True,,,IEC,SMS69T18AU,AS/NZS 2007.1:2005,4.02234014411,4.0,0.0,3.872,Eco 45,145.0,"Australia,Fiji",0.592,72262,Approved,12.39,Built-in,True,,2018-05-20,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,15,245,Single,Germany,True,,,IEC,SMV69T10AU,AS/NZS 2007.1:2005,4.02234014411,4.0,0.0,3.872,Eco 45,145.0,"Australia,Fiji",0.592,72262,Approved,12.39,Built-in,True,,2018-05-20,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,15,245,Single,Germany,True,,,IEC,SMS68M12AU,AS/NZS 2007.1:2005,4.02234014411,4.0,0.0,3.872,Eco 45,145.0,"Australia,Fiji",0.592,72262,Approved,12.39,Built-in,True,,2018-05-20,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,15,245,Single,Germany,True,,,IEC,SMU68M15AU,AS/NZS 2007.1:2005,4.02234014411,4.0,0.0,3.872,Eco 45,145.0,"Australia,Fiji",0.592,72262,Approved,12.39,Built-in,True,,2018-05-20,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,10,197,Single,Germany,True,,,IEC,SPU63M05AU,AS/NZS 2007.1:2005,3.496901984,3.0,0.0,0.128,Eco 45,128.0,"Australia,Fiji,New Zealand",0.128,72280,Approved,10.89,Built-in,True,,2018-05-22,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,323,Single,Germany,True,,,IEC,SMU65M25AU,AS/NZS 2007.1:2005,3.053987895,3.0,0.0,0.127,Eco 45,156.0,"Australia,Fiji,New Zealand",0.127,72279,Approved,10.21,Built-in,True,,2018-05-28,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,225,Single,Germany,True,,,IEC,SMS63M18AU,AS/NZS 2007.1:2005,4.06766134519,4.0,0.0,4.595,Eco 45,148.0,"Australia,Fiji,New Zealand",0.122,72266,Approved,11.8,Built-in,True,,2018-05-21,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,225,Single,Germany,True,,,IEC,SMS40M02AU,AS/NZS 2007.1:2005,4.06766134519,4.0,0.0,4.595,Eco 45,148.0,"Australia,Fiji,New Zealand",0.122,72266,Approved,11.8,Built-in,True,,2018-05-21,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,225,Single,Germany,True,,,IEC,SMS40M08AU,AS/NZS 2007.1:2005,4.06766134519,4.0,0.0,4.595,Eco 45,148.0,"Australia,Fiji,New Zealand",0.122,72266,Approved,11.8,Built-in,True,,2018-05-21,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,225,Single,Germany,True,,,IEC,SMI40M05AU,AS/NZS 2007.1:2005,4.06766134519,4.0,0.0,4.595,Eco 45,148.0,"Australia,Fiji,New Zealand",0.122,72266,Approved,11.8,Built-in,True,,2018-05-21,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BOSCH,14,225,Single,Germany,True,,,IEC,SMU40M05AU,AS/NZS 2007.1:2005,4.06766134519,4.0,0.0,4.595,Eco 45,148.0,"Australia,Fiji,New Zealand",0.122,72266,Approved,11.8,Built-in,True,,2018-05-21,,Single product class,Unavailable,,http://www.bosch-home.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BAUMATIC,8,244,Single,China,True,580.0,850.0,IEC,BAD4504,AS/NZS 2007.1:2005,2.27139384193,2.0,0.0,2.0,Normal,117.0,"Australia,Fiji,New Zealand",0.0,72202,Approved,12.1,Freestanding,False,450.0,2018-05-16,,Single product class,Unavailable,http://www.thinkappliances.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,ELFA,6,191,Single,China,True,500.0,438.0,IEC,DS3305,AS/NZS 2007.1:2005,2.15143230291,2.0,0.0,2.25,Normal,108.0,"Australia,Fiji,New Zealand",1.89,67699,Approved,8.7,Freestanding,False,550.0,2017-09-02,,Single product class,Unavailable,,http://www.bestlink.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BEKO,14,312,Single,Turkey,True,,,IEC,DSFN 6835 *,AS/NZS 2007.1:2005,3.15113274917,3.0,0.00012,1.07,ECO 45°C,151.22,"Australia,New Zealand",0.1,66274,Approved,11.2,Freestanding,False,,2017-07-03,,Single product class,Unavailable,http://www.beko.com/,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,NARDI,12,311,Single,China,False,580.0,850.0,IEC,LSF60E9XA,AS/NZS 2007.1:2005,2.72794517526,2.5,0.0,2.38,Normal,114.0,"Australia,Fiji,New Zealand",0.0,75733,Approved,12.0,Freestanding,False,600.0,2018-10-04,,Single product class,Unavailable,http://www.midea.com.cn/,http://www.nardi.com.au/
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BELLINI,8,244,Single,China,True,580.0,850.0,IEC,BDW86S,AS/NZS 2007.1:2005,2.27139384193,2.0,0.0,2.0,Normal,117.0,"Australia,Fiji,New Zealand",0.0,73203,Approved,12.1,Freestanding,False,450.0,2018-07-18,,Single product class,Unavailable,http://www.midea.com.cn/,http://www.belliniappliances.com.au/cooking/contact.aspx
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BELLINI,8,244,Single,China,True,580.0,850.0,IEC,BDW86S-F,AS/NZS 2007.1:2005,2.27139384193,2.0,0.0,2.0,Normal,117.0,"Australia,Fiji,New Zealand",0.0,73203,Approved,12.1,Freestanding,False,450.0,2018-07-18,,Single product class,Unavailable,http://www.midea.com.cn/,http://www.belliniappliances.com.au/cooking/contact.aspx
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BELLINI,8,244,Single,China,True,580.0,850.0,IEC,BDW86X,AS/NZS 2007.1:2005,2.27139384193,2.0,0.0,2.0,Normal,117.0,"Australia,Fiji,New Zealand",0.0,73203,Approved,12.1,Freestanding,False,450.0,2018-07-18,,Single product class,Unavailable,http://www.midea.com.cn/,http://www.belliniappliances.com.au/cooking/contact.aspx
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BELLINI,8,244,Single,China,True,580.0,850.0,IEC,BDW86X-F,AS/NZS 2007.1:2005,2.27139384193,2.0,0.0,2.0,Normal,117.0,"Australia,Fiji,New Zealand",0.0,73203,Approved,12.1,Freestanding,False,450.0,2018-07-18,,Single product class,Unavailable,http://www.midea.com.cn/,http://www.belliniappliances.com.au/cooking/contact.aspx
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BELLINI,8,244,Single,China,True,580.0,850.0,IEC,BDW86W-F,AS/NZS 2007.1:2005,2.27139384193,2.0,0.0,2.0,Normal,117.0,"Australia,Fiji,New Zealand",0.0,73203,Approved,12.1,Freestanding,False,450.0,2018-07-18,,Single product class,Unavailable,http://www.midea.com.cn/,http://www.belliniappliances.com.au/cooking/contact.aspx
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BELLINI,8,244,Single,China,True,580.0,850.0,IEC,BDW86W,AS/NZS 2007.1:2005,2.27139384193,2.0,0.0,2.0,Normal,117.0,"Australia,Fiji,New Zealand",0.0,73203,Approved,12.1,Freestanding,False,450.0,2018-07-18,,Single product class,Unavailable,http://www.midea.com.cn/,http://www.belliniappliances.com.au/cooking/contact.aspx
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SAMSUNG ELECTRONICS,13,255,Single,"""Korea, Republic of""",True,570.0,845.0,IEC,DW-FG520W,AS/NZS 2007.1:2005,3.50897024986,3.5,0.0,0.4,Normal,154.0,"Australia,Fiji,New Zealand",0.39,71932,Approved,11.743,Freestanding,False,598.0,2018-06-03,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SAMSUNG ELECTRONICS,13,255,Single,"""Korea, Republic of""",True,570.0,845.0,IEC,DW-FG520S,AS/NZS 2007.1:2005,3.50897024986,3.5,0.0,0.4,Normal,154.0,"Australia,Fiji,New Zealand",0.39,71932,Approved,11.743,Freestanding,False,598.0,2018-06-03,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SAMSUNG ELECTRONICS,13,255,Single,"""Korea, Republic of""",True,570.0,845.0,IEC,DW-FG520L,AS/NZS 2007.1:2005,3.50897024986,3.5,0.0,0.4,Normal,154.0,"Australia,Fiji,New Zealand",0.39,71932,Approved,11.743,Freestanding,False,598.0,2018-06-03,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SAMSUNG ELECTRONICS,13,255,Single,"""Korea, Republic of""",True,570.0,845.0,IEC,DW5343TGBSL,AS/NZS 2007.1:2005,3.50897024986,3.5,0.0,0.4,Normal,154.0,"Australia,Fiji,New Zealand",0.39,71932,Approved,11.743,Freestanding,False,598.0,2018-06-03,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SAMSUNG ELECTRONICS,13,255,Single,"""Korea, Republic of""",True,570.0,845.0,IEC,DW5343TGBWQ,AS/NZS 2007.1:2005,3.50897024986,3.5,0.0,0.4,Normal,154.0,"Australia,Fiji,New Zealand",0.39,71932,Approved,11.743,Freestanding,False,598.0,2018-06-03,,Single product class,Unavailable,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,DELONGHI,14,270,Single,China,True,605.0,845.0,IEC,DEDW645W,AS/NZS 2007.1:2005,3.55649127313,3.5,0.0,0.33,Normal,165.0,"Australia,New Zealand",0.22,70459,Approved,12.1,Freestanding,False,598.0,2018-03-29,,Single product class,Unavailable,,http://http:www.delonghi.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,DELONGHI,14,270,Single,China,True,605.0,845.0,IEC,DEDW645S,AS/NZS 2007.1:2005,3.55649127313,3.5,0.0,0.33,Normal,165.0,"Australia,New Zealand",0.22,70459,Approved,12.1,Freestanding,False,598.0,2018-03-29,,Single product class,Unavailable,,http://http:www.delonghi.com.au
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,DELONGHI,14,270,Single,China,True,605.0,845.0,IEC,DEDW645SI,AS/NZS 2007.1:2005,3.55649127313,3.5,0.0,0.33,Normal,165.0,"Australia,New Zealand",0.22,70459,Approved,12.1,Freestanding,False,598.0,2018-03-29,,Single product class,Unavailable,,http://http:www.delonghi.com.au
